################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.0094418380874028E-01 a      2136     0    98     1     2
 -4.3807408620835714E-01 a      2137     0    98     1     3
 -1.1957225785048982E+00 a      2138     0    98     1     4
 -8.6903542832698522E-01 a      2139     0    98     1     5
 -1.9141349561434173E+00 a      2140     0    98     1     6
 -3.1813944574833458E-01 a      2141     0    98     1     7
  1.9297990018524085E+00 a      2142     0    98     1     8
 -1.0134382004019344E+00 a      2143     0    98     1     9
 -2.0096349784234171E+00 a      2144     0    98     1    10
  1.0932222098824131E+00 a      2145     0    98     1    11
 -2.7434678973031168E-01 a      2146     0    98     1    12
  1.8023196281960663E+00 a      2147     0    98     1    13
  6.3197890068629481E-01 a      2148     0    98     1    14
 -5.9350903535436261E-01 a      2149     0    98     1    15
  1.1251648400817060E+00 a      2150     0    98     1    16
 -5.1922892263313458E-01 a      2151     0    98     1    17
  4.9991472748504057E-01 a      2152     0    98     1    18
 -2.3956490227789571E+00 a      2153     0    98     1    19
  3.6508329770430697E-01 a      2154     0    98     1    20
 -1.0471455392363774E-01 a      2155     0    98     1    21
  2.5865151513919343E-01 a      2156     0    98     1    22
  2.0511855035417548E+00 a      2157     0    99     1     1
  1.2989997096781913E+00 a      2158     0    99     1     2
  6.4194401088363551E-01 a      2159     0    99     1     3
  3.7034576100617658E+00 a      2160     0    99     1     4
 -1.5532264649341190E+00 a      2161     0    99     1     5
  1.2572353605462965E+00 a      2162     0    99     1     6
 -1.2658355508411272E+00 a      2163     0    99     1     7
 -8.6029846728873358E-02 a      2164     0    99     1     8
 -1.2595359902429113E+00 a      2165     0    99     1     9
 -8.7390484288691328E-01 a      2166     0    99     1    10
  2.1639592545165209E+00 a      2167     0    99     1    11
  4.8639895837913538E-01 a      2168     0    99     1    12
  2.6198355926675378E+00 a      2169     0    99     1    13
  1.1063783723837075E+00 a      2170     0    99     1    14
 -3.2049406068892428E-01 a      2171     0    99     1    15
 -1.8339567473736742E+00 a      2172     0    99     1    16
  2.5943482581400428E+00 a      2173     0    99     1    17
  6.1298149977345340E-01 a      2174     0    99     1    18
  2.7278277244707821E-01 a      2175     0    99     1    19
 -2.0000704450635931E+00 a      2176     0    99     1    20
 -3.6814188609944520E-01 a      2177     0    99     1    21
  1.3168685799214714E+00 a      2178     0    99     1    22
 -1.2481070464944006E+00 a      2179     0   100     1     1
 -1.3977698618389951E+00 a      2180     0   100     1     2
  2.9892839143840771E-01 a      2181     0   100     1     3
  1.2352242454093927E+00 a      2182     0   100     1     4
  1.8970990000820911E+00 a      2183     0   100     1     5
 -2.4497149886447454E+00 a      2184     0   100     1     6
  2.9548942535244045E+00 a      2185     0   100     1     7
 -2.2665960955606756E-01 a      2186     0   100     1     8
 -2.9793403920909312E-01 a      2187     0   100     1     9
 -3.1072208481503666E-01 a      2188     0   100     1    10
 -2.1555475012068546E+00 a      2189     0   100     1    11
 -1.4396469987739415E+00 a      2190     0   100     1    12
 -2.7501969429225265E-01 a      2191     0   100     1    13
  3.1193165025178488E-01 a      2192     0   100     1    14
  2.1492810017544231E-01 a      2193     0   100     1    15
 -6.6805316893443467E-01 a      2194     0   100     1    16
  1.0489406528720193E+00 a      2195     0   100     1    17
  3.8140723142850097E-01 a      2196     0   100     1    18
 -8.0162359404699557E-01 a      2197     0   100     1    19
  4.1702311352138904E-03 a      2198     0   100     1    20
 -1.0317464289156628E+00 a      2199     0   100     1    21
  2.3782677552092348E+00 a      2200     0   100     1    22
 -7.8576957077062426E-01 a      2201     0   101     1     1
 -1.1112027381018632E+00 a      2202     0   101     1     2
 -1.6900698670930199E-02 a      2203     0   101     1     3
  2.4214302760697981E+00 a      2204     0   101     1     4
  1.2313448501657000E-02 a      2205     0   101     1     5
 -2.5655419995499601E-01 a      2206     0   101     1     6
  3.3769266905583223E-01 a      2207     0   101     1     7
 -5.0106676225593274E+00 a      2208     0   101     1     8
 -3.3877638757140782E-02 a      2209     0   101     1     9
 -2.4172050038268525E-01 a      2210     0   101     1    10
  1.9770491898457648E-01 a      2211     0   101     1    11
 -4.3608458699937569E-01 a      2212     0   101     1    12
 -1.4959648172344994E-01 a      2213     0   101     1    13
  5.5032857689613000E+00 a      2214     0   101     1    14
 -7.3034409868165238E+00 a      2215     0   101     1    15
  3.1211992775415727E+00 a      2216     0   101     1    16
 -2.9420517206888639E+00 a      2217     0   101     1    17
  1.7476953505299335E+00 a      2218     0   101     1    18
 -8.3346485012782945E-01 a      2219     0   101     1    19
  1.2372606505294697E+00 a      2220     0   101     1    20
 -7.2346209506646708E-01 a      2221     0   101     1    21
  1.3361727983350218E+00 a      2222     0   101     1    22
  1.5311365274165276E+00 a      2223     0   102     1     1
 -1.6867546357172867E+00 a      2224     0   102     1     2
 -4.0715117347276228E+00 a      2225     0   102     1     3
  1.2862627771159409E+00 a      2226     0   102     1     4
 -4.5731120812349652E-01 a      2227     0   102     1     5
 -3.6126111662084632E-03 a      2228     0   102     1     6
 -2.6772941973456010E-01 a      2229     0   102     1     7
 -1.3658474114168404E+00 a      2230     0   102     1     8
 -4.3677441208309320E+00 a      2231     0   102     1     9
  2.1558766609097297E+00 a      2232     0   102     1    10
 -3.1635161004409889E+00 a      2233     0   102     1    11
 -6.2559462937955768E-01 a      2234     0   102     1    12
 -1.5555055747105877E+00 a      2235     0   102     1    13
  1.2890317759314687E+00 a      2236     0   102     1    14
 -4.3024470228308456E+00 a      2237     0   102     1    15
 -1.9166443843698535E+00 a      2238     0   102     1    16
  1.0142195507205511E+00 a      2239     0   102     1    17
 -2.5119758613686005E-01 a      2240     0   102     1    18
 -1.2109018369028290E-01 a      2241     0   102     1    19
  6.4415058023221627E+00 a      2242     0   102     1    20
  1.9189850372313415E+00 a      2243     0   102     1    21
  1.6575444383543458E+00 a      2244     0   102     1    22
 -1.9936380447270396E+00 a      2245     0   103     1     1
 -1.1594332559945466E+00 a      2246     0   103     1     2
  1.4738322290572294E+00 a      2247     0   103     1     3
  1.4235631699195521E+00 a      2248     0   103     1     4
 -5.6100689452900954E-01 a      2249     0   103     1     5
 -8.9939860600728927E-01 a      2250     0   103     1     6
 -1.0626976327742217E+00 a      2251     0   103     1     7
  2.4425150640936782E-01 a      2252     0   103     1     8
  1.0746504814778781E+00 a      2253     0   103     1     9
  3.4247194296055905E-01 a      2254     0   103     1    10
 -4.9916097035579632E-01 a      2255     0   103     1    11
  6.4439863998926164E-02 a      2256     0   103     1    12
  3.8290583059123151E-01 a      2257     0   103     1    13
  2.5948508466528977E+00 a      2258     0   103     1    14
 -5.0618033853040600E-01 a      2259     0   103     1    15
  8.8869417548436580E-01 a      2260     0   103     1    16
 -1.5900548725304919E+00 a      2261     0   103     1    17
 -5.2042474600962685E-01 a      2262     0   103     1    18
  9.4323593076355461E-01 a      2263     0   103     1    19
  9.6112144494343937E-02 a      2264     0   103     1    20
 -5.3202631748515983E-01 a      2265     0   103     1    21
  3.9096088851309568E-01 a      2266     0   103     1    22
 -1.5902140228537713E+00 a      2267     0   104     1     1
  7.7124616395536139E-02 a      2268     0   104     1     2
 -2.4326400634138695E-01 a      2269     0   104     1     3
 -2.2447560056705309E+00 a      2270     0   104     1     4
  1.8357773302275307E-01 a      2271     0   104     1     5
 -2.0297404462297258E-01 a      2272     0   104     1     6
  1.7146983566656298E+00 a      2273     0   104     1     7
  2.5247969384231546E+00 a      2274     0   104     1     8
 -4.4649705086308886E+00 a      2275     0   104     1     9
  3.1085486606202450E-01 a      2276     0   104     1    10
  1.0356421898932242E-01 a      2277     0   104     1    11
  4.1623927329696485E-03 a      2278     0   104     1    12
  9.0733321691749483E-02 a      2279     0   104     1    13
 -1.7002260881972728E+00 a      2280     0   104     1    14
  2.5456413524864180E-01 a      2281     0   104     1    15
 -2.3842664822013293E+00 a      2282     0   104     1    16
  1.2066846776041980E+00 a      2283     0   104     1    17
 -1.1180743848491592E-01 a      2284     0   104     1    18
 -3.8958910413002555E-02 a      2285     0   104     1    19
 -5.8606638376083275E-01 a      2286     0   104     1    20
 -2.8853463453925339E+00 a      2287     0   104     1    21
 -5.0733830057354479E-01 a      2288     0   104     1    22
 -1.6296482512617443E+00 a      2289     0   105     1     1
 -4.0247907566618318E-01 a      2290     0   105     1     2
 -1.1728292285249144E+00 a      2291     0   105     1     3
 -1.9504893880099015E+00 a      2292     0   105     1     4
 -1.3014890427156867E+00 a      2293     0   105     1     5
  8.0994322542487929E-01 a      2294     0   105     1     6
  9.9728756809439789E-01 a      2295     0   105     1     7
  5.6823155983506446E-01 a      2296     0   105     1     8
 -6.1268479002532994E-01 a      2297     0   105     1     9
  1.6871889227167864E+00 a      2298     0   105     1    10
 -7.1012670993416493E-01 a      2299     0   105     1    11
 -3.9169227419349067E-01 a      2300     0   105     1    12
 -5.6523190833513348E-01 a      2301     0   105     1    13
 -5.2919406738946115E+00 a      2302     0   105     1    14
  2.7423928257827179E+00 a      2303     0   105     1    15
  1.1247532740824580E+00 a      2304     0   105     1    16
  2.0649598130815089E-01 a      2305     0   105     1    17
  1.3134120434695598E+00 a      2306     0   105     1    18
 -1.3149296303932489E+00 a      2307     0   105     1    19
  1.4089123734215110E+00 a      2308     0   105     1    20
 -2.0398601625160553E+00 a      2309     0   105     1    21
  3.0470542733949011E+00 a      2310     0   105     1    22
  1.2598429799143736E+00 a      2311     0   106     1     1
 -9.4454455419826833E-01 a      2312     0   106     1     2
  2.1839967207911011E+00 a      2313     0   106     1     3
  3.7999725366895121E-01 a      2314     0   106     1     4
 -9.8827322112279314E-01 a      2315     0   106     1     5
  7.0162026024775848E-01 a      2316     0   106     1     6
  1.0991985237228701E+00 a      2317     0   106     1     7
 -1.0617500896847982E+00 a      2318     0   106     1     8
  2.2718014089518683E+00 a      2319     0   106     1     9
 -8.9659241354889652E-01 a      2320     0   106     1    10
 -1.7604131492000663E-01 a      2321     0   106     1    11
  6.0721466533082880E-01 a      2322     0   106     1    12
 -3.5347876117801824E-01 a      2323     0   106     1    13
  3.6888013020290651E+00 a      2324     0   106     1    14
  1.2308195420814545E+00 a      2325     0   106     1    15
 -1.3084048941593467E+00 a      2326     0   106     1    16
  1.9537652010876980E+00 a      2327     0   106     1    17
 -4.6015618341164122E-01 a      2328     0   106     1    18
  2.1537662143487641E+00 a      2329     0   106     1    19
  3.9533774186024773E-01 a      2330     0   106     1    20
  2.6163424596569640E+00 a      2331     0   106     1    21
 -1.7289399576642746E+00 a      2332     0   106     1    22
 -2.0292557244210068E+00 a      2333     0   107     1     1
 -7.2389105292014727E-02 a      2334     0   107     1     2
  4.6994202327827212E-03 a      2335     0   107     1     3
  9.4411575050040708E-01 a      2336     0   107     1     4
  6.5110162752625167E-01 a      2337     0   107     1     5
 -3.0699211214254546E-01 a      2338     0   107     1     6
 -4.9761237786807444E-01 a      2339     0   107     1     7
  7.6427497557965407E-01 a      2340     0   107     1     8
 -2.4370336118612548E-01 a      2341     0   107     1     9
  1.7571900833169691E+00 a      2342     0   107     1    10
 -1.8907991669797255E-02 a      2343     0   107     1    11
 -6.2915478624831545E-01 a      2344     0   107     1    12
 -9.2181715887812254E-01 a      2345     0   107     1    13
 -1.0053513838798813E+00 a      2346     0   107     1    14
  1.3547040988417420E+00 a      2347     0   107     1    15
 -5.9177045320420185E-01 a      2348     0   107     1    16
  3.5515403589911787E-01 a      2349     0   107     1    17
  9.6887599654178103E-01 a      2350     0   107     1    18
  3.1834526646430023E-01 a      2351     0   107     1    19
 -1.5097718123903381E+00 a      2352     0   107     1    20
 -3.5030368655476494E+00 a      2353     0   107     1    21
  1.7722263044914637E+00 a      2354     0   107     1    22
