################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.0798968939796367E-01 a      3142     1    14     2    18
  8.3196849206585910E-01 a      3143     1    14     2    19
 -7.8646692736714574E-01 a      3144     1    14     2    20
  1.3929368171330312E+00 a      3145     1    14     2    21
  2.0757236313829294E-02 a      3146     1    14     2    22
 -6.2585742841052316E-01 a      3147     1    15     2     1
 -5.9348439174154430E-02 a      3148     1    15     2     2
  4.0451493626467933E-01 a      3149     1    15     2     3
  5.1207608580484709E-01 a      3150     1    15     2     4
  3.3608181643183088E-01 a      3151     1    15     2     5
 -6.1932531348853870E-01 a      3152     1    15     2     6
 -1.0247555016098049E+00 a      3153     1    15     2     7
  2.0406221533135679E-01 a      3154     1    15     2     8
 -7.4678867092201440E-01 a      3155     1    15     2     9
 -3.2889500364810104E-01 a      3156     1    15     2    10
  3.1536157322010583E-01 a      3157     1    15     2    11
  1.7150760816702418E-01 a      3158     1    15     2    12
 -3.2899317269398348E-02 a      3159     1    15     2    13
  3.1874973034430876E-01 a      3160     1    15     2    14
  2.8061711390537858E+00 a      3161     1    15     2    15
  7.6172435876562805E-02 a      3162     1    15     2    16
  3.4302032366423169E-01 a      3163     1    15     2    17
  1.5495982173780951E-01 a      3164     1    15     2    18
 -5.2223007717555903E-01 a      3165     1    15     2    19
 -3.2009362873955011E-01 a      3166     1    15     2    20
  3.0106584336389175E-01 a      3167     1    15     2    21
  3.3523769967455852E-01 a      3168     1    15     2    22
 -7.3930292943877096E-01 a      3169     1    16     2     1
  3.3510917972074938E-01 a      3170     1    16     2     2
  3.8032426714366974E-01 a      3171     1    16     2     3
  7.2313130475009146E-02 a      3172     1    16     2     4
  9.3504205714929400E-01 a      3173     1    16     2     5
  6.8072173011034720E-01 a      3174     1    16     2     6
  4.3585519482014373E-01 a      3175     1    16     2     7
  1.0888869588367056E+00 a      3176     1    16     2     8
 -4.7107311290985793E-01 a      3177     1    16     2     9
 -2.7232815500306884E-01 a      3178     1    16     2    10
 -8.3706471465157362E-01 a      3179     1    16     2    11
 -5.5058004833243612E-01 a      3180     1    16     2    12
  7.2126926246190082E-01 a      3181     1    16     2    13
  9.6694331082939777E-01 a      3182     1    16     2    14
  5.9871761988230077E+00 a      3183     1    16     2    15
  9.4107455530170347E-01 a      3184     1    16     2    16
  4.2253987252421195E-02 a      3185     1    16     2    17
  7.2685255993063552E-02 a      3186     1    16     2    18
  1.0360647142486951E-01 a      3187     1    16     2    19
 -2.0962535950740371E-01 a      3188     1    16     2    20
 -1.4658424878692491E+00 a      3189     1    16     2    21
  4.1062596783335215E-01 a      3190     1    16     2    22
 -2.3655527969269166E-01 a      3191     1    17     2     1
 -2.3719043892663996E-01 a      3192     1    17     2     2
  1.2971134364371852E+00 a      3193     1    17     2     3
 -7.4485970365097531E-01 a      3194     1    17     2     4
  1.4121338357299034E+00 a      3195     1    17     2     5
 -3.8242705424201162E-01 a      3196     1    17     2     6
 -1.9460449305017433E-01 a      3197     1    17     2     7
 -4.5358009780999881E-01 a      3198     1    17     2     8
 -1.2612580256315520E-01 a      3199     1    17     2     9
  1.0070616055892294E+00 a      3200     1    17     2    10
  1.1125182034291372E+00 a      3201     1    17     2    11
  1.0514991528261032E-01 a      3202     1    17     2    12
 -8.9050768613786468E-01 a      3203     1    17     2    13
 -4.6820863783571814E-01 a      3204     1    17     2    14
 -3.0745944105378351E+00 a      3205     1    17     2    15
  3.4106866733083483E+00 a      3206     1    17     2    16
  3.0446295354654224E-01 a      3207     1    17     2    17
 -8.0301421185106159E-01 a      3208     1    17     2    18
  4.7822429391520532E-01 a      3209     1    17     2    19
  4.1909564351720158E-01 a      3210     1    17     2    20
  5.7995871821732448E-01 a      3211     1    17     2    21
  4.7053767712393574E-01 a      3212     1    17     2    22
 -1.4083375814641994E-01 a      3213     1    18     2     1
  6.7182428192300303E-01 a      3214     1    18     2     2
 -4.7061175910355202E-01 a      3215     1    18     2     3
 -5.3753223503709191E-01 a      3216     1    18     2     4
  6.8869712288159157E-01 a      3217     1    18     2     5
  6.3711927306786986E-01 a      3218     1    18     2     6
  4.7070219220922214E-02 a      3219     1    18     2     7
 -1.0550473019390996E+00 a      3220     1    18     2     8
  5.3424063646441311E-01 a      3221     1    18     2     9
  8.3136356090890196E-01 a      3222     1    18     2    10
 -3.3087035039111545E-01 a      3223     1    18     2    11
 -7.6385600541961274E-01 a      3224     1    18     2    12
  9.5397496657823475E-02 a      3225     1    18     2    13
 -3.3254036591475589E-01 a      3226     1    18     2    14
 -2.9218816897835107E+00 a      3227     1    18     2    15
  6.4719122068695945E-01 a      3228     1    18     2    16
 -4.1640247603269204E-01 a      3229     1    18     2    17
 -6.7962577120018708E-01 a      3230     1    18     2    18
  7.6520488828467514E-01 a      3231     1    18     2    19
  4.0174045183712226E-01 a      3232     1    18     2    20
 -4.5213670517967280E-01 a      3233     1    18     2    21
 -2.6116240416331151E+00 a      3234     1    18     2    22
  1.0678440986492437E+00 a      3235     1    19     2     1
  5.6566719936998144E-01 a      3236     1    19     2     2
 -5.3758594909756041E-01 a      3237     1    19     2     3
 -9.0795037327609884E-01 a      3238     1    19     2     4
 -4.4618703063504697E-02 a      3239     1    19     2     5
 -4.0749274631824950E-01 a      3240     1    19     2     6
 -5.3834894519883214E-01 a      3241     1    19     2     7
  9.5508388719856163E-01 a      3242     1    19     2     8
 -7.3799465526157959E-01 a      3243     1    19     2     9
 -5.0043380310711449E-01 a      3244     1    19     2    10
  1.2657422150470266E+00 a      3245     1    19     2    11
 -1.0572681296378443E+00 a      3246     1    19     2    12
 -8.0324934626553723E-01 a      3247     1    19     2    13
 -2.2061922244847126E-01 a      3248     1    19     2    14
 -7.6631842452508392E-01 a      3249     1    19     2    15
  1.3550508699501242E+00 a      3250     1    19     2    16
 -5.0808644619134891E-01 a      3251     1    19     2    17
  2.9447292563838642E-02 a      3252     1    19     2    18
  5.5772492512228122E-01 a      3253     1    19     2    19
 -3.6269426963132140E-01 a      3254     1    19     2    20
  1.1957333196506152E+00 a      3255     1    19     2    21
  3.7853443531400638E-01 a      3256     1    19     2    22
  2.6625289216547282E-01 a      3257     1    20     2     1
  3.2002660060020849E-01 a      3258     1    20     2     2
  6.0081491385192776E-01 a      3259     1    20     2     3
 -7.4786040593344250E-01 a      3260     1    20     2     4
  5.7236094289250738E-01 a      3261     1    20     2     5
 -8.8096471951448951E-01 a      3262     1    20     2     6
  1.3856540597998554E-01 a      3263     1    20     2     7
 -4.2278557321079230E-01 a      3264     1    20     2     8
  7.3818126220876146E-01 a      3265     1    20     2     9
  2.6685508617404680E-01 a      3266     1    20     2    10
 -5.7897651770739487E-02 a      3267     1    20     2    11
  1.7087151463818409E-01 a      3268     1    20     2    12
 -1.1148171834852379E-01 a      3269     1    20     2    13
  6.9588523971070604E-01 a      3270     1    20     2    14
 -2.0228325392554556E+00 a      3271     1    20     2    15
  2.1923660021281957E+00 a      3272     1    20     2    16
  8.3112738357086657E-01 a      3273     1    20     2    17
 -2.1015056932292353E-01 a      3274     1    20     2    18
 -4.7622479243301474E-01 a      3275     1    20     2    19
  1.2082473007244776E+00 a      3276     1    20     2    20
  1.3698075274258739E+00 a      3277     1    20     2    21
 -1.4758579038488586E+00 a      3278     1    20     2    22
  2.3210555388364112E-01 a      3279     1    21     2     1
 -8.2966922121517428E-01 a      3280     1    21     2     2
 -7.6510276854932002E-01 a      3281     1    21     2     3
 -6.6006233370221790E-01 a      3282     1    21     2     4
 -7.4204885865233128E-01 a      3283     1    21     2     5
 -2.1659636574468055E-01 a      3284     1    21     2     6
  3.0238785446079214E-01 a      3285     1    21     2     7
  1.1505803985426090E-01 a      3286     1    21     2     8
 -2.5267689424991169E-01 a      3287     1    21     2     9
  1.1593020574664297E+00 a      3288     1    21     2    10
 -5.4144399813366395E-01 a      3289     1    21     2    11
  4.1195294949218447E-01 a      3290     1    21     2    12
 -4.6027685286119291E-01 a      3291     1    21     2    13
 -6.4059504650845589E-01 a      3292     1    21     2    14
  3.6301605594742736E+00 a      3293     1    21     2    15
  5.2205829500166390E-01 a      3294     1    21     2    16
 -1.2599443288791640E-01 a      3295     1    21     2    17
 -1.0183554875016598E+00 a      3296     1    21     2    18
  2.6770596075465253E-01 a      3297     1    21     2    19
  9.9000970942089650E-02 a      3298     1    21     2    20
  1.7208618844841875E-01 a      3299     1    21     2    21
 -9.1398167996769675E-01 a      3300     1    21     2    22
 -2.1609251008411229E-01 a      3301     1    22     2     1
  9.4763019366198475E-01 a      3302     1    22     2     2
  2.0863968294215007E-01 a      3303     1    22     2     3
  3.9444229465997399E-01 a      3304     1    22     2     4
  5.3798580858350417E-02 a      3305     1    22     2     5
 -5.3385407123981143E-01 a      3306     1    22     2     6
  1.2660510646842052E-01 a      3307     1    22     2     7
  9.0735577670881473E-02 a      3308     1    22     2     8
  3.6682737852628031E-02 a      3309     1    22     2     9
  2.6646031731467934E-01 a      3310     1    22     2    10
 -6.2902828042578088E-02 a      3311     1    22     2    11
  1.0454516095544683E-01 a      3312     1    22     2    12
 -3.2528428850862223E-01 a      3313     1    22     2    13
  1.1539756109517201E+00 a      3314     1    22     2    14
  3.8516122232966810E+00 a      3315     1    22     2    15
  1.5840076003837003E+00 a      3316     1    22     2    16
  7.8318536796260563E-01 a      3317     1    22     2    17
 -5.7725214622076915E-01 a      3318     1    22     2    18
 -8.3735753802092827E-01 a      3319     1    22     2    19
 -6.0552879988545705E-01 a      3320     1    22     2    20
 -7.7189168052461266E-01 a      3321     1    22     2    21
 -1.2304185640560621E+00 a      3322     1    22     2    22
  5.1380875544188812E-02 b      3323     2     1
  1.3741545036037382E-02 b      3324     2     2
  1.7695460321391210E-01 b      3325     2     3
  3.4530271708924509E-01 b      3326     2     4
  3.2217349495529610E-02 b      3327     2     5
  8.2323869753680393E-04 b      3328     2     6
 -1.5430546430419320E-01 b      3329     2     7
  1.1287958306629957E-02 b      3330     2     8
  3.7694715183654859E-02 b      3331     2     9
  1.3885408910174454E-01 b      3332     2    10
 -2.5831341155019973E-02 b      3333     2    11
  2.0496565976385814E-01 b      3334     2    12
  1.6681740340345905E-01 b      3335     2    13
  2.6979694976213064E-02 b      3336     2    14
  1.1604108460535487E+00 b      3337     2    15
  4.2566181952690418E-01 b      3338     2    16
 -5.9082572909830267E-02 b      3339     2    17
  9.9819767679354673E-02 b      3340     2    18
 -1.3774914882488984E-01 b      3341     2    19
 -5.8478035642869138E-02 b      3342     2    20
 -7.8967050073285416E-02 b      3343     2    21
  4.5421597969487870E-01 b      3344     2    22
  1.8015162015956157E+00 a      3345     2     1     3     1
  1.1842010994593077E+00 a      3346     2     2     3     1
  1.1789640915066846E+00 a      3347     2     3     3     1
 -1.6683009370090407E+00 a      3348     2     4     3     1
  2.8205931047925761E+00 a      3349     2     5     3     1
 -1.3566829730304100E+00 a      3350     2     6     3     1
 -1.0319235395749136E+00 a      3351     2     7     3     1
 -1.1261070286888746E+00 a      3352     2     8     3     1
 -5.3578000067296694E-01 a      3353     2     9     3     1
  2.9035655467843691E-01 a      3354     2    10     3     1
  9.9525646840967175E-01 a      3355     2    11     3     1
 -1.2791005872757164E+00 a      3356     2    12     3     1
 -2.9348308886202118E-01 a      3357     2    13     3     1
  1.7980943293439087E+00 a      3358     2    14     3     1
 -1.6381720600029826E+01 a      3359     2    15     3     1
  5.6262560975475333E+00 a      3360     2    16     3     1
  1.5906321134191426E-01 a      3361     2    17     3     1
 -1.9470372535911646E+00 a      3362     2    18     3     1
 -3.1339955373526601E-01 a      3363     2    19     3     1
  1.2546089619398746E+00 a      3364     2    20     3     1
  2.7391906927484309E+00 a      3365     2    21     3     1
