################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.9428470797685224E-01 a      2584     0   118     1    10
  9.0332615285718809E-01 a      2585     0   118     1    11
 -4.4033511093727717E-01 a      2586     0   118     1    12
  1.0975386017490727E+00 a      2587     0   118     1    13
  4.9117657649865237E-01 a      2588     0   118     1    14
 -2.0811364189431081E-02 a      2589     0   118     1    15
 -1.3014108620934009E-01 a      2590     0   118     1    16
 -4.9880202294995257E-01 a      2591     0   118     1    17
  4.3809964311968047E-01 a      2592     0   118     1    18
  7.5407973282832252E-01 a      2593     0   118     1    19
 -5.6682723417907699E-01 a      2594     0   118     1    20
  2.2123772892670879E-01 a      2595     0   118     1    21
 -2.8710697850685679E-01 a      2596     0   118     1    22
 -2.5292171172910862E+00 a      2597     0   119     1     1
  3.0977689498157357E-01 a      2598     0   119     1     2
  8.0839031233266267E-01 a      2599     0   119     1     3
  1.5268002784043664E+00 a      2600     0   119     1     4
  2.3516627450118883E+00 a      2601     0   119     1     5
 -1.3747957306371741E+00 a      2602     0   119     1     6
  5.8697890342299741E-01 a      2603     0   119     1     7
 -5.4361210570513274E-01 a      2604     0   119     1     8
 -1.9663514128860644E+00 a      2605     0   119     1     9
 -9.0585045505299733E-01 a      2606     0   119     1    10
  2.4373868243154709E-01 a      2607     0   119     1    11
 -1.0300002423324291E-01 a      2608     0   119     1    12
 -3.7534377286326426E+00 a      2609     0   119     1    13
 -2.0011784073801553E-01 a      2610     0   119     1    14
 -3.4706140945205854E-01 a      2611     0   119     1    15
 -2.4542741940200483E+00 a      2612     0   119     1    16
  5.1270135878246567E-03 a      2613     0   119     1    17
 -1.8314669863489337E+00 a      2614     0   119     1    18
 -2.8883858991907146E-01 a      2615     0   119     1    19
 -7.8006465543284387E-01 a      2616     0   119     1    20
 -2.7477608180371543E-01 a      2617     0   119     1    21
 -9.0286443477265554E-01 a      2618     0   119     1    22
  1.5953583940061820E+00 a      2619     0   120     1     1
 -1.9093684378516229E-01 a      2620     0   120     1     2
 -5.4002677799936616E-01 a      2621     0   120     1     3
 -1.3144234085073685E+00 a      2622     0   120     1     4
 -1.7897625402098083E+00 a      2623     0   120     1     5
 -1.3686731645915460E+00 a      2624     0   120     1     6
 -7.3301773675021942E-01 a      2625     0   120     1     7
  1.0157110796148066E+00 a      2626     0   120     1     8
  1.3693745195760458E+00 a      2627     0   120     1     9
 -7.9116146389726949E-01 a      2628     0   120     1    10
  1.3530369680594769E+00 a      2629     0   120     1    11
 -3.3632940354135075E-02 a      2630     0   120     1    12
  8.0992265624801074E-01 a      2631     0   120     1    13
  3.9370337949658551E-01 a      2632     0   120     1    14
 -7.7963324787873134E-01 a      2633     0   120     1    15
  9.6805700662941929E-01 a      2634     0   120     1    16
 -4.2476245836611604E-01 a      2635     0   120     1    17
 -6.2910563783046125E-01 a      2636     0   120     1    18
  7.9110200608064940E-01 a      2637     0   120     1    19
  2.3586395417134454E-01 a      2638     0   120     1    20
 -1.5927351364063425E-01 a      2639     0   120     1    21
  6.6388833585917395E-01 a      2640     0   120     1    22
 -3.4188869041830610E+00 a      2641     0   121     1     1
 -1.1464850213998863E+00 a      2642     0   121     1     2
 -7.1184008602717885E-01 a      2643     0   121     1     3
 -7.4165590787584823E-01 a      2644     0   121     1     4
 -1.2445131523208293E+00 a      2645     0   121     1     5
  2.8201091573125647E-01 a      2646     0   121     1     6
 -6.8410663430100194E-01 a      2647     0   121     1     7
  1.0755808038851129E+00 a      2648     0   121     1     8
  3.6034781214595901E-01 a      2649     0   121     1     9
  6.1088420863182702E-01 a      2650     0   121     1    10
  2.0714221241479791E-01 a      2651     0   121     1    11
  4.7003757885228525E+00 a      2652     0   121     1    12
  3.4504885538228893E+00 a      2653     0   121     1    13
 -7.5419624083838288E-01 a      2654     0   121     1    14
  1.6828143165129523E+00 a      2655     0   121     1    15
 -2.3067105079232193E+00 a      2656     0   121     1    16
 -1.0790061351110269E+00 a      2657     0   121     1    17
 -3.0770339866033108E-01 a      2658     0   121     1    18
  7.3048727751397508E-02 a      2659     0   121     1    19
  1.2394835741951830E-01 a      2660     0   121     1    20
  9.1160947722043506E-01 a      2661     0   121     1    21
  1.1333577876685752E+00 a      2662     0   121     1    22
  6.4039317440172161E-01 a      2663     0   122     1     1
  2.0675861327532258E-02 a      2664     0   122     1     2
  8.1394004989592450E-01 a      2665     0   122     1     3
 -1.0236486154306466E+00 a      2666     0   122     1     4
 -1.1899603792295346E+00 a      2667     0   122     1     5
  7.6211326927877820E-01 a      2668     0   122     1     6
 -1.4239573732776331E-01 a      2669     0   122     1     7
 -4.9035499813620764E-01 a      2670     0   122     1     8
  1.6610485135917163E+00 a      2671     0   122     1     9
  9.7517495910118990E-01 a      2672     0   122     1    10
 -5.4192765854217985E-02 a      2673     0   122     1    11
 -2.3889853839103116E-02 a      2674     0   122     1    12
  1.6280849790396388E+00 a      2675     0   122     1    13
  8.1119831681082033E-01 a      2676     0   122     1    14
 -5.4571082018217121E-01 a      2677     0   122     1    15
 -5.0222612414573886E-01 a      2678     0   122     1    16
  1.1265602944659578E+00 a      2679     0   122     1    17
  1.0843239092982611E+00 a      2680     0   122     1    18
 -4.1582805321786320E-01 a      2681     0   122     1    19
 -5.2253633163634572E-01 a      2682     0   122     1    20
  7.1814411814068824E-01 a      2683     0   122     1    21
 -2.2240794450468025E-02 a      2684     0   122     1    22
  9.7474004722337115E-01 a      2685     0   123     1     1
 -2.1343905256580117E-01 a      2686     0   123     1     2
 -1.6347267793108830E-01 a      2687     0   123     1     3
  3.2322600409125141E-01 a      2688     0   123     1     4
  2.2214704112996342E-01 a      2689     0   123     1     5
 -5.4854065089019421E-01 a      2690     0   123     1     6
  4.3222276430512724E-01 a      2691     0   123     1     7
  3.2495737364809507E-01 a      2692     0   123     1     8
  4.8211761700321420E-01 a      2693     0   123     1     9
 -1.4689170680100508E-01 a      2694     0   123     1    10
  4.7105231745943754E-01 a      2695     0   123     1    11
  2.4385081933547961E-01 a      2696     0   123     1    12
  8.1653274086527283E-01 a      2697     0   123     1    13
 -5.5329350941169531E-01 a      2698     0   123     1    14
 -4.5195363167800606E-01 a      2699     0   123     1    15
 -3.4890277627749028E-01 a      2700     0   123     1    16
 -3.4257375911105359E-01 a      2701     0   123     1    17
  1.1458965229577654E-01 a      2702     0   123     1    18
 -6.8487877899124583E-01 a      2703     0   123     1    19
 -1.1636750703719283E+00 a      2704     0   123     1    20
 -4.0316670655600439E-01 a      2705     0   123     1    21
 -1.4437335975110965E-01 a      2706     0   123     1    22
  8.1983892252007751E-01 a      2707     0   124     1     1
 -9.4825248656350880E-01 a      2708     0   124     1     2
  2.2543428498028506E-01 a      2709     0   124     1     3
 -6.1422640207525825E-01 a      2710     0   124     1     4
  6.1836550127008540E-02 a      2711     0   124     1     5
 -5.2801120265390489E-01 a      2712     0   124     1     6
 -3.3933288584300081E-01 a      2713     0   124     1     7
  3.8256975910554475E-01 a      2714     0   124     1     8
  5.2153919368530088E-01 a      2715     0   124     1     9
  5.4595317301513746E-01 a      2716     0   124     1    10
  6.3322644503613379E-01 a      2717     0   124     1    11
 -4.3355060845517668E-01 a      2718     0   124     1    12
  1.1229740289180803E-01 a      2719     0   124     1    13
  9.3108869320189469E-01 a      2720     0   124     1    14
 -7.9545697729119036E-01 a      2721     0   124     1    15
  3.6709140680885993E-01 a      2722     0   124     1    16
  2.2370228134034531E-01 a      2723     0   124     1    17
  5.0312470166203216E-02 a      2724     0   124     1    18
 -5.4735872852823296E-02 a      2725     0   124     1    19
  7.8884600057866217E-01 a      2726     0   124     1    20
 -8.6679149021605140E-01 a      2727     0   124     1    21
 -1.3311307103383982E+00 a      2728     0   124     1    22
 -1.2724025646881376E+00 a      2729     0   125     1     1
 -5.6270423871385933E-01 a      2730     0   125     1     2
  3.4166348902755339E-01 a      2731     0   125     1     3
  6.4445266762316544E-01 a      2732     0   125     1     4
  5.3043831143985039E-02 a      2733     0   125     1     5
  3.3862832470700786E-02 a      2734     0   125     1     6
 -6.3711827211601191E-01 a      2735     0   125     1     7
  2.9820847156041941E-01 a      2736     0   125     1     8
  7.7052933048442573E-01 a      2737     0   125     1     9
 -4.0193801963425430E-01 a      2738     0   125     1    10
 -1.1678605469408234E+00 a      2739     0   125     1    11
 -1.0468746966828106E+00 a      2740     0   125     1    12
 -1.9138187803066629E+00 a      2741     0   125     1    13
  5.8725103610767826E-01 a      2742     0   125     1    14
 -3.5278020212602984E-01 a      2743     0   125     1    15
 -5.1994345706594780E-01 a      2744     0   125     1    16
 -6.2424036195107058E-02 a      2745     0   125     1    17
  1.0817972751543568E+00 a      2746     0   125     1    18
  7.3741167926602591E-01 a      2747     0   125     1    19
 -9.5844972439653486E-01 a      2748     0   125     1    20
  8.8107366961276623E-01 a      2749     0   125     1    21
  5.8361684660201163E-01 a      2750     0   125     1    22
 -6.5694716455867974E-01 a      2751     0   126     1     1
  9.5930969838420643E-01 a      2752     0   126     1     2
  6.0791531313023184E-01 a      2753     0   126     1     3
 -5.8552312149896557E-01 a      2754     0   126     1     4
 -1.7206340380995960E-01 a      2755     0   126     1     5
  9.6187884552757508E-01 a      2756     0   126     1     6
  9.6231311701088340E-01 a      2757     0   126     1     7
  3.1189969863449807E-01 a      2758     0   126     1     8
 -7.2669911095178863E-01 a      2759     0   126     1     9
 -6.4100240851375545E-01 a      2760     0   126     1    10
  8.0914460741292904E-01 a      2761     0   126     1    11
 -5.8704688487944068E-01 a      2762     0   126     1    12
 -2.0759433095536126E-01 a      2763     0   126     1    13
 -4.5199924280020204E-01 a      2764     0   126     1    14
  3.5582704718408381E-01 a      2765     0   126     1    15
 -1.9486449303122302E-01 a      2766     0   126     1    16
 -8.8321473471930712E-01 a      2767     0   126     1    17
 -8.8140641211766180E-02 a      2768     0   126     1    18
  5.4718886325781302E-01 a      2769     0   126     1    19
 -4.9967897536049610E-01 a      2770     0   126     1    20
 -6.9655086173967790E-02 a      2771     0   126     1    21
  6.6842299409055417E-01 a      2772     0   126     1    22
 -4.8853560914455735E-01 a      2773     0   127     1     1
  2.5014299532292705E-01 a      2774     0   127     1     2
 -8.2447904633624602E-01 a      2775     0   127     1     3
 -8.3983935085731565E-01 a      2776     0   127     1     4
  1.7453346724415233E+00 a      2777     0   127     1     5
  1.0171016021667354E+00 a      2778     0   127     1     6
  3.7228103970958604E-01 a      2779     0   127     1     7
  4.8955664905331181E-01 a      2780     0   127     1     8
  6.1453518881697403E-03 a      2781     0   127     1     9
 -5.4271058732739186E-01 a      2782     0   127     1    10
  7.8189578438236218E-01 a      2783     0   127     1    11
  1.0314452570289649E+00 a      2784     0   127     1    12
 -1.0498575873649081E+00 a      2785     0   127     1    13
 -7.9221775803905659E-01 a      2786     0   127     1    14
 -1.5379978517558440E-01 a      2787     0   127     1    15
  1.1264775534956428E+00 a      2788     0   127     1    16
  6.3055858277850041E-01 a      2789     0   127     1    17
  4.6186382477745175E-01 a      2790     0   127     1    18
 -4.3447518945997021E-01 a      2791     0   127     1    19
 -2.8690151462801672E-01 a      2792     0   127     1    20
 -8.0601367307401994E-01 a      2793     0   127     1    21
  2.1733509823386057E-01 a      2794     0   127     1    22
 -1.2912782641296645E+00 a      2795     0   128     1     1
  2.2924917827649374E-01 a      2796     0   128     1     2
 -1.0622411736893149E+00 a      2797     0   128     1     3
 -7.4481763297101533E-01 a      2798     0   128     1     4
  4.0881523329414249E-01 a      2799     0   128     1     5
  1.1145816885358129E+00 a      2800     0   128     1     6
 -3.6142121486213069E-01 a      2801     0   128     1     7
  7.9839335205472395E-01 a      2802     0   128     1     8
 -3.2339797180786971E+00 a      2803     0   128     1     9
 -3.3899237727528314E-01 a      2804     0   128     1    10
 -9.2311672606654283E-01 a      2805     0   128     1    11
  1.8295598197879248E+00 a      2806     0   128     1    12
 -3.3483128335720480E-01 a      2807     0   128     1    13
  3.1841069675341710E-01 a      2808     0   128     1    14
  1.3899983544824119E+00 a      2809     0   128     1    15
 -8.8764456825850494E-03 a      2810     0   128     1    16
  7.2937930935720674E-01 a      2811     0   128     1    17
 -2.4026197822700335E-01 a      2812     0   128     1    18
  4.4633565869576092E-01 a      2813     0   128     1    19
  8.5062813605426191E-01 a      2814     0   128     1    20
 -1.0653691926923174E+00 a      2815     0   128     1    21
  1.5476117759076325E-02 a      2816     0   128     1    22
  2.0099326072365753E-02 b      2817     1     1
  7.6874774003736508E-03 b      2818     1     2
  5.1585886691988651E-03 b      2819     1     3
 -9.2095517747812650E-03 b      2820     1     4
 -9.8523093625766597E-02 b      2821     1     5
  5.4101814290025196E-02 b      2822     1     6
  6.9315356633216840E-03 b      2823     1     7
  2.3886501326339403E-03 b      2824     1     8
 -2.5487370204198762E-01 b      2825     1     9
  1.8209301972253830E-02 b      2826     1    10
 -4.0772828807980964E-02 b      2827     1    11
  6.4117251962259203E-02 b      2828     1    12
  1.5759134177381998E-01 b      2829     1    13
  2.5615725119040283E-02 b      2830     1    14
 -3.1475738417144496E-02 b      2831     1    15
 -7.7918906823041881E-02 b      2832     1    16
  2.1502507412215984E-02 b      2833     1    17
  1.8674579437787017E-01 b      2834     1    18
  3.3892088824680915E-03 b      2835     1    19
 -2.9167035253755578E-03 b      2836     1    20
 -1.3042892053213768E-03 b      2837     1    21
 -1.0486706948660853E-02 b      2838     1    22
  5.5784250486801101E-01 a      2839     1     1     2     1
  5.6357287689966702E+00 a      2840     1     1     2     2
 -1.1791661879326258E+00 a      2841     1     1     2     3
 -7.1264718264296745E-01 a      2842     1     1     2     4
 -2.3463300259601932E-01 a      2843     1     1     2     5
  2.1406139491023962E-01 a      2844     1     1     2     6
  9.7943397316997782E-01 a      2845     1     1     2     7
 -2.8902444620959668E-02 a      2846     1     1     2     8
  4.5532815763134338E-01 a      2847     1     1     2     9
  3.2916515617670600E-01 a      2848     1     1     2    10
  9.7373899521008711E-01 a      2849     1     1     2    11
  1.0540626257111505E+00 a      2850     1     1     2    12
  6.7241862481494261E-02 a      2851     1     1     2    13
  1.2149707482010805E-01 a      2852     1     1     2    14
  1.2966025759506419E-01 a      2853     1     1     2    15
 -1.9244770560958357E-01 a      2854     1     1     2    16
 -8.3225213321672231E-01 a      2855     1     1     2    17
  1.1724402846388180E+00 a      2856     1     1     2    18
 -4.5994838093662593E-01 a      2857     1     1     2    19
 -4.7495070493216697E-02 a      2858     1     1     2    20
  6.0207637721017637E-01 a      2859     1     1     2    21
 -8.4930648302780387E-01 a      2860     1     1     2    22
 -7.1449472944541115E-01 a      2861     1     2     2     1
  1.5421682293425234E+00 a      2862     1     2     2     2
  3.8128211032298420E-01 a      2863     1     2     2     3
  4.2686214288027918E-01 a      2864     1     2     2     4
 -2.1878686080939441E-01 a      2865     1     2     2     5
  7.6963982769499972E-01 a      2866     1     2     2     6
  4.4507258195724958E-02 a      2867     1     2     2     7
 -9.1078102439059794E-01 a      2868     1     2     2     8
 -1.0946456964238249E-02 a      2869     1     2     2     9
  3.4937941234190327E-02 a      2870     1     2     2    10
 -7.8909688581527415E-02 a      2871     1     2     2    11
  5.5592281042087777E-01 a      2872     1     2     2    12
 -3.0806152748179516E-01 a      2873     1     2     2    13
 -8.4479866454670627E-01 a      2874     1     2     2    14
 -1.7995170054749449E-01 a      2875     1     2     2    15
 -9.7776544145047117E-01 a      2876     1     2     2    16
  3.8004342314340001E-01 a      2877     1     2     2    17
 -3.3944558248263240E-01 a      2878     1     2     2    18
  2.3758018830929140E-01 a      2879     1     2     2    19
  3.8734046752652096E-01 a      2880     1     2     2    20
 -6.9989050889913113E-02 a      2881     1     2     2    21
  9.9807023227040248E-01 a      2882     1     2     2    22
  8.3515757177037275E-01 a      2883     1     3     2     1
  1.1749936554613911E+00 a      2884     1     3     2     2
 -4.7604985843360481E-01 a      2885     1     3     2     3
 -6.2036983494064335E-01 a      2886     1     3     2     4
 -1.2343056494477701E-01 a      2887     1     3     2     5
 -1.0058918501992344E+00 a      2888     1     3     2     6
  8.3199180556522567E-01 a      2889     1     3     2     7
  9.6128082387116787E-01 a      2890     1     3     2     8
 -1.0138647718761577E-02 a      2891     1     3     2     9
  4.8845370876777372E-01 a      2892     1     3     2    10
 -9.8235606341757531E-01 a      2893     1     3     2    11
  4.3869978982803437E-01 a      2894     1     3     2    12
  4.6772026913838666E-01 a      2895     1     3     2    13
  5.0921976690422788E-01 a      2896     1     3     2    14
  1.7380675821124401E-03 a      2897     1     3     2    15
  3.3949820658042801E-01 a      2898     1     3     2    16
  1.1443360331751813E+00 a      2899     1     3     2    17
  4.3114796616687251E-01 a      2900     1     3     2    18
  1.9447846435292671E-02 a      2901     1     3     2    19
  4.0476830823201992E-01 a      2902     1     3     2    20
 -2.7047038576526367E-01 a      2903     1     3     2    21
 -6.8913468318426530E-01 a      2904     1     3     2    22
  1.5495033133012577E+00 a      2905     1     4     2     1
 -7.5371104110780274E-01 a      2906     1     4     2     2
  7.1635271522461674E-01 a      2907     1     4     2     3
  1.0206323855798445E+00 a      2908     1     4     2     4
  7.6067828876735033E-01 a      2909     1     4     2     5
  1.9144425728863049E-01 a      2910     1     4     2     6
 -8.5310467321136763E-01 a      2911     1     4     2     7
 -7.8075911605110937E-01 a      2912     1     4     2     8
  4.4053176270181010E-01 a      2913     1     4     2     9
 -1.4955711074188527E+00 a      2914     1     4     2    10
 -5.3432315555012178E-01 a      2915     1     4     2    11
  1.6821202294909449E-01 a      2916     1     4     2    12
 -6.3368843683010467E-01 a      2917     1     4     2    13
 -7.6339051105213818E-01 a      2918     1     4     2    14
 -2.4969402662001425E-01 a      2919     1     4     2    15
 -1.0642183858659777E+00 a      2920     1     4     2    16
 -7.0243646985062080E-01 a      2921     1     4     2    17
  6.2424629525068975E-01 a      2922     1     4     2    18
  8.5617095930355613E-01 a      2923     1     4     2    19
  7.0229559599490854E-01 a      2924     1     4     2    20
  4.7045361422858861E-01 a      2925     1     4     2    21
 -8.6257562372188201E-01 a      2926     1     4     2    22
  7.1519603465903492E-01 a      2927     1     5     2     1
 -3.3711130632112885E+00 a      2928     1     5     2     2
 -5.7756541080616219E-01 a      2929     1     5     2     3
  8.9644438660561765E-01 a      2930     1     5     2     4
 -6.2695749811487655E-01 a      2931     1     5     2     5
  6.5119919127181680E-01 a      2932     1     5     2     6
  6.5272340216869795E-01 a      2933     1     5     2     7
 -6.9534177491051796E-01 a      2934     1     5     2     8
  8.1485936600614917E-01 a      2935     1     5     2     9
 -8.7881850003648732E-01 a      2936     1     5     2    10
  2.2454528204712138E-01 a      2937     1     5     2    11
  5.1540635848970735E-02 a      2938     1     5     2    12
 -3.9418556823218776E-01 a      2939     1     5     2    13
 -9.3753055043705347E-01 a      2940     1     5     2    14
 -2.8990147981274322E-01 a      2941     1     5     2    15
 -2.5646934970752180E-02 a      2942     1     5     2    16
 -1.0639851244693352E+00 a      2943     1     5     2    17
  1.3311000508241648E+00 a      2944     1     5     2    18
  9.7294428931942278E-01 a      2945     1     5     2    19
 -7.8443973126467559E-01 a      2946     1     5     2    20
 -2.0839252814668371E-01 a      2947     1     5     2    21
  1.5640886814658153E-01 a      2948     1     5     2    22
  7.7099513401303843E-01 a      2949     1     6     2     1
  3.7527891367601729E+00 a      2950     1     6     2     2
 -8.7539223634858099E-01 a      2951     1     6     2     3
  3.3234668038619752E-01 a      2952     1     6     2     4
 -3.6682436298409882E-01 a      2953     1     6     2     5
 -2.1319246236031103E-01 a      2954     1     6     2     6
 -9.0227845298014897E-01 a      2955     1     6     2     7
  2.8859167794473567E-01 a      2956     1     6     2     8
 -7.9784201040771641E-01 a      2957     1     6     2     9
  1.9901488144695274E+00 a      2958     1     6     2    10
 -9.3303336082983260E-02 a      2959     1     6     2    11
  5.2647621080103540E-02 a      2960     1     6     2    12
  5.3211312261129240E-01 a      2961     1     6     2    13
 -7.4100266050660568E-01 a      2962     1     6     2    14
 -1.7232304702150023E-01 a      2963     1     6     2    15
 -5.8176028752319631E-01 a      2964     1     6     2    16
 -4.0872334853592610E-02 a      2965     1     6     2    17
 -8.8007116979025424E-01 a      2966     1     6     2    18
  2.4175002012590924E-01 a      2967     1     6     2    19
 -9.2581695827334054E-01 a      2968     1     6     2    20
  3.4501805274281670E-02 a      2969     1     6     2    21
 -7.1337342909005175E-01 a      2970     1     6     2    22
 -1.7554655857514018E-01 a      2971     1     7     2     1
  1.0309580451100830E+00 a      2972     1     7     2     2
 -6.5946787998522249E-01 a      2973     1     7     2     3
  8.5059471551983135E-01 a      2974     1     7     2     4
 -5.4081651407621933E-01 a      2975     1     7     2     5
 -3.9643932857335573E-01 a      2976     1     7     2     6
  1.0771949420968367E-01 a      2977     1     7     2     7
 -2.1278012986731704E-01 a      2978     1     7     2     8
  9.8245446760992994E-01 a      2979     1     7     2     9
  2.8839653329524118E-01 a      2980     1     7     2    10
  4.7707070248467964E-01 a      2981     1     7     2    11
  8.5781279609422534E-01 a      2982     1     7     2    12
 -7.8237447518761505E-01 a      2983     1     7     2    13
 -5.8736676181982761E-01 a      2984     1     7     2    14
  3.1108921257260413E-01 a      2985     1     7     2    15
  5.6784732113477832E-01 a      2986     1     7     2    16
 -5.2733945682796801E-01 a      2987     1     7     2    17
  1.4259735586927129E+00 a      2988     1     7     2    18
  9.4623817235370677E-01 a      2989     1     7     2    19
 -9.1890907626269636E-01 a      2990     1     7     2    20
  1.0749665862639282E+00 a      2991     1     7     2    21
  5.0498810123835980E-01 a      2992     1     7     2    22
  2.2277464129188099E-01 a      2993     1     8     2     1
  2.7361625294618470E+00 a      2994     1     8     2     2
 -7.9036446990950437E-01 a      2995     1     8     2     3
 -4.1563896652038645E-01 a      2996     1     8     2     4
  1.0707329129943211E+00 a      2997     1     8     2     5
  7.2050364365868136E-01 a      2998     1     8     2     6
 -6.0103323933631089E-02 a      2999     1     8     2     7
 -8.8157850225276135E-01 a      3000     1     8     2     8
  6.1734106683859358E-01 a      3001     1     8     2     9
  5.1034956342328142E-01 a      3002     1     8     2    10
 -2.1038044263894171E-01 a      3003     1     8     2    11
 -3.3186466119856817E-01 a      3004     1     8     2    12
 -5.4111898882823395E-01 a      3005     1     8     2    13
 -8.1529065281809932E-01 a      3006     1     8     2    14
  1.0903385321673740E+00 a      3007     1     8     2    15
  8.0068437527125957E-01 a      3008     1     8     2    16
 -9.5518784743070817E-01 a      3009     1     8     2    17
 -5.2598394985013308E-01 a      3010     1     8     2    18
 -6.7194926336888061E-02 a      3011     1     8     2    19
  6.1149386700051885E-02 a      3012     1     8     2    20
  8.1584258239063834E-01 a      3013     1     8     2    21
 -6.6578386684836777E-01 a      3014     1     8     2    22
  2.4033738699193088E+00 a      3015     1     9     2     1
 -9.6519862471386197E+00 a      3016     1     9     2     2
  1.1000940701879242E-01 a      3017     1     9     2     3
  1.8117357049246878E+00 a      3018     1     9     2     4
  2.2987016218044154E+00 a      3019     1     9     2     5
 -6.9457911887525892E-01 a      3020     1     9     2     6
 -8.3313083551568090E-01 a      3021     1     9     2     7
  1.7805734277172869E-01 a      3022     1     9     2     8
 -8.0340735323138390E-01 a      3023     1     9     2     9
 -3.7552793945226970E+00 a      3024     1     9     2    10
 -1.0840769791074365E+00 a      3025     1     9     2    11
  1.1661811815100127E+00 a      3026     1     9     2    12
 -1.0982046686947531E+00 a      3027     1     9     2    13
 -1.3558979235340212E+00 a      3028     1     9     2    14
  2.1595810856503461E+00 a      3029     1     9     2    15
 -1.1784419476350753E-02 a      3030     1     9     2    16
  1.1075114591706414E+00 a      3031     1     9     2    17
  2.8717682480089182E+00 a      3032     1     9     2    18
  3.9121313610095374E+00 a      3033     1     9     2    19
  3.4527230010032683E-01 a      3034     1     9     2    20
  1.9611486262087150E+00 a      3035     1     9     2    21
  9.6335049748745061E-01 a      3036     1     9     2    22
 -2.3246651214272659E-01 a      3037     1    10     2     1
  3.2949433935983294E+00 a      3038     1    10     2     2
  2.5573419332355840E-01 a      3039     1    10     2     3
 -5.8157781149610266E-01 a      3040     1    10     2     4
  1.0311871316384056E+00 a      3041     1    10     2     5
  9.3557850377152960E-02 a      3042     1    10     2     6
  3.8806125294404370E-01 a      3043     1    10     2     7
 -5.2136806942278502E-01 a      3044     1    10     2     8
 -3.3462281728887094E-01 a      3045     1    10     2     9
  6.0569777916592282E-01 a      3046     1    10     2    10
 -2.6328820949307247E-01 a      3047     1    10     2    11
 -1.5742489933736123E-01 a      3048     1    10     2    12
  1.8424259250163746E-01 a      3049     1    10     2    13
  2.6266618239342304E-01 a      3050     1    10     2    14
  1.1623956996901521E+00 a      3051     1    10     2    15
  6.2672299601942649E-01 a      3052     1    10     2    16
  2.2153448998626193E-01 a      3053     1    10     2    17
  1.1994274355153627E-01 a      3054     1    10     2    18
  7.9716216693242148E-01 a      3055     1    10     2    19
 -8.2490105016739479E-01 a      3056     1    10     2    20
 -2.2648811892585680E-01 a      3057     1    10     2    21
  5.1539457677558298E-01 a      3058     1    10     2    22
 -3.4746435114620960E-01 a      3059     1    11     2     1
 -2.2308771792550326E+00 a      3060     1    11     2     2
  7.2609939882006827E-02 a      3061     1    11     2     3
 -7.8200574519775190E-01 a      3062     1    11     2     4
  1.9924772417443348E-01 a      3063     1    11     2     5
  6.1991516843179578E-02 a      3064     1    11     2     6
 -4.1883139089007532E-01 a      3065     1    11     2     7
  3.7761145719157874E-01 a      3066     1    11     2     8
  4.7547325320353523E-01 a      3067     1    11     2     9
 -1.1435043171935979E+00 a      3068     1    11     2    10
 -7.4102454508648030E-01 a      3069     1    11     2    11
  6.1290826925555342E-01 a      3070     1    11     2    12
  2.5627466361281737E-01 a      3071     1    11     2    13
 -2.8729791305393970E-01 a      3072     1    11     2    14
  7.8457358675652700E-01 a      3073     1    11     2    15
 -9.6003570504115288E-01 a      3074     1    11     2    16
 -5.7783615841353797E-01 a      3075     1    11     2    17
  8.9618768030385676E-01 a      3076     1    11     2    18
  1.9895188115142006E+00 a      3077     1    11     2    19
 -4.5204932744051457E-01 a      3078     1    11     2    20
  4.1051663683483242E-01 a      3079     1    11     2    21
  7.1736160475170652E-01 a      3080     1    11     2    22
 -7.2335420895603919E-01 a      3081     1    12     2     1
  4.9890203983187194E+00 a      3082     1    12     2     2
 -3.8790011846396988E-01 a      3083     1    12     2     3
  1.0231556745482435E+00 a      3084     1    12     2     4
  9.1214919740587330E-01 a      3085     1    12     2     5
 -9.9517782499693497E-01 a      3086     1    12     2     6
  1.0699996232711697E+00 a      3087     1    12     2     7
  3.4473772811723524E-01 a      3088     1    12     2     8
  1.1840112312540466E-01 a      3089     1    12     2     9
  2.4413599366020065E+00 a      3090     1    12     2    10
 -4.8020488977100823E-01 a      3091     1    12     2    11
  1.0549468218797220E-01 a      3092     1    12     2    12
 -8.8427818460973773E-01 a      3093     1    12     2    13
  6.8193166175073305E-01 a      3094     1    12     2    14
  2.5301833076390939E-01 a      3095     1    12     2    15
  1.4141293691434323E-01 a      3096     1    12     2    16
 -8.8105450229678894E-01 a      3097     1    12     2    17
  3.3076117981170591E-02 a      3098     1    12     2    18
  2.3707589510423888E-01 a      3099     1    12     2    19
  7.2718509064055215E-01 a      3100     1    12     2    20
 -2.8910818746520955E-01 a      3101     1    12     2    21
  8.5022268326276684E-01 a      3102     1    12     2    22
 -4.3117487678244609E-01 a      3103     1    13     2     1
  9.0440644385891371E+00 a      3104     1    13     2     2
  9.5516577022252924E-01 a      3105     1    13     2     3
 -2.5443678216804666E-01 a      3106     1    13     2     4
